Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
3612,@BOSImmigrants,Immigrant Advancement,10-Apr,"This year, we will observe #OneBostonDay by highlighting some past recipients of the #WeAreBoston Gala Youth Action Award. Stay tuned on Mon., 4/15 to learn about some of our City’s immigrant/refugee and first-gen young adult leaders who make #BostonStrong!",https://pbs.twimg.com/profile_images/1276647771076952068/rZtJ4u1-_normal.jpg,No Video
3613,@LobaughEmily,Emily Lobaugh,10-Apr,Regardless of the weather...it'll be a great day to run #BostonStrong ,https://pbs.twimg.com/profile_images/1146806853558579200/f1xb0KDs_normal.jpg,No Video
3614,@charityteams,No Name,10-Apr,"A really cool marathon & football raffle. You can win this #BostonStrong helmet!! 

Enter now:
https://gronknationraffle.com/raffle/the-boston-strong-raffle-2019/…
@RobGronkowski @GronkNation @Patriots @bostonmarathon @jhboston26",https://pbs.twimg.com/profile_images/1470988836901736449/TWbBvyUO_normal.jpg,No Video
3615,@Lil_Kym,Miss Kym,10-Apr,"On their coaching phone calls, Coach Walt Drenth asks Desiree Linden a lot of questions, tough questions. Call it coaching by Socratic Method. Sometimes the answers he forces from her are hard for her to confront. #BostonStrong ~http://runnersworld.com/news/a26963432/desiree-linden-2019-boston-marathon…

Who holds you accountable?",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png.jpg,No Video
3616,@UnplannedMovie,No Name,10-Apr,"We love secular @Massprolife & religious leader, @CardinalSean in Boston for uniting against the local bill that targets #UnPlanned people & minority women. Report from @LifeNewsHQ: https://lifenews.com/2019/04/09/catholic-cardinal-says-massachusetts-bill-legalizing-abortions-up-to-birth-dehumanizes-unborn-babies/…
#BostonStrong #WednesdayWisdom #ProLife #Speak",https://pbs.twimg.com/profile_images/1042279030781706240/9-5WzJmm_normal.jpg,No Video
3617,@BrownPeabody,Brown School,10-Apr,"A special visit from @AdrianneHaslet to Ms Deroo’s kindergarten classroom to talk about her experience at the #BostonMarathon, hopes and dreams, and never giving up in the face of adversity. #BostonStrong @HeartbreakRunCo @BAA",https://pbs.twimg.com/profile_images/1685273347012100096/NEVvfjpv_normal.jpg,No Video
3618,@looneylu,Luis Carbuccia,10-Apr,Just watched the @RedSox #OpeningDay ceremony... #BostonStrong. I really miss my city.,https://pbs.twimg.com/profile_images/1054374646924132358/j__QC9Y3_normal.jpg,No Video
3619,@mjami,Merissa Bookman,10-Apr,"This is the very definition of “too much winning problems.” I’m sure other cities/regions would love to have this conundrum.

Champions throwing baseballs to champions for 5 min of a 1 hour celebration. #BostonStrong #CityOfChampions",https://pbs.twimg.com/profile_images/1291142088285917185/qcpy0Cod_normal.jpg,No Video
3620,@ianfirla,Ian Firla,10-Apr,"Lots of people seem to be getting worried about the weather for the @bostonmarathon. To be honest, it's a great opportunity to run without expectations. Run what you feel, not what you wish for... tends to end up better! #BostonStrong #runwithyourheart",https://pbs.twimg.com/profile_images/552860560287465472/UrP3EZae_normal.jpeg,No Video
3621,@SamSully03,Sam Sullivan,10-Apr,"This is amazing, Kurt! Good luck Monday, I’ll find you!!! #BostonStrong",https://pbs.twimg.com/profile_images/655868959363866625/AV5oFh_o_normal.jpg,No Video
3622,@MyGalaxyRoses,Galaxy Roses,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1719773953751756800/Gi3UD15A_normal.jpg,https://pbs.twimg.com/amplify_video_thumb/1722794924817448960/img/tQgUdESs8bvGyUql.jpg
3623,@PrimeTimeMiles,No Name,10-Apr,Now the Celtics gotta bring the trophy  home #Bostonstrong,https://pbs.twimg.com/profile_images/1638571784927875072/hgStufV4_normal.jpg,No Video
3624,@sidelinesammy,Sammy Miller,10-Apr,LEGENDS...that’s all I have to say. @Patriots @RedSox #bostonstrong #champs,https://pbs.twimg.com/profile_images/1691596201723064321/NhH5QthO_normal.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1115749901382619136/pu/img/5bUt1Akr5pNNQX30.jpg
3625,@jadakisslives,leap yearDarth Jadey,9-Apr,ALL LOVE TO MY CITTYYY #OpeningDay #BOSTONSTRONG,https://pbs.twimg.com/profile_images/1318712980213764101/c9XHpXrl_normal.jpg,No Video
3626,@semisweet4,No Name,9-Apr,"Beautiful #FenwayPark 
@redsox #myfenway #gonation #bostonstrong  https://instagram.com/p/BwDfLuGg0By/?utm_source=ig_twitter_share&igshid=1h6lp3rvz0l6i…",https://pbs.twimg.com/profile_images/378800000322441781/32836f4bb155b03e7d911e6c5e2a7c12_normal.jpeg,No Video
3627,@amynroe,Amy Noelle Roe,9-Apr,"Listen to me talk about the book TONIGHT at the :15 and :45 of each hour 4-6 p.m. https://komonews.com/live/komo-4-newsradio…
#becomingbostonstrong #booklaunch #bostonmarathon #bostonstrong",https://pbs.twimg.com/profile_images/1094094816407781376/QlfHy9Wd_normal.jpg,No Video
3628,@rungodale,Mark Godale,9-Apr,Tough decisions. What size Garbage bag do I need this year? #boston #marathon #bostonstrong #run #running #adidas #bostonmarathon https://instagram.com/mark_godale/p/BwDXrRHBb8H/?utm_source=ig_twitter_share&igshid=wa8diy42ow2n…,https://pbs.twimg.com/profile_images/2195140374/image_normal.jpg,No Video
3629,@kathydeschenes,Suzy Sassafras aka Kathy Nolan Deschenes,9-Apr,I was so happy when you walked onto the field!!! #BostonStrong,https://pbs.twimg.com/profile_images/1577399251583307800/2AtyWUxD_normal.jpg,No Video
3630,@PeacexLovexPats,No Name,9-Apr, always #bostonstrong,https://pbs.twimg.com/profile_images/1670591430031491075/xclBDtpN_normal.jpg,No Video
3631,@KerryKavanaugh,Kerry Kavanaugh,9-Apr,"- @TeamMR8 is holding a collection drive all week to collect 'comfort items' for local children who abruptly end up in foster care without personal belongings. My story at 6:45 @boston25 

Meanwhile, how you can help: 
https://boston25news.com/news/martin-richard-foundation-collecting-comfort-items-for-children-in-need/938437153…
#BostonStrong",https://pbs.twimg.com/profile_images/1354783173775925249/wQS4VqkH_normal.jpg,No Video
3632,@ronnieisrunning,Ron McCracken,9-Apr,"https://youtu.be/3GohQc3Wfp8 7,215 days in a row. #FinalFour️20192019 #NCAAChampionship #TuesdayThoughts #BostonMarathon #bostonstrong #Boston #BostonRedSox #adidasrunning #londonmarathon",https://pbs.twimg.com/profile_images/860939233879613440/q8-xzEDG_normal.jpg,No Video
3633,@lomartin33,Lori Martin Photos,9-Apr,Today's focus....the Red Sox home opener! Let's Go!!! #bostonredsox #redsox #redsoxnation #dodamage #saleday #homeopener #fenway #fenwaypark #bostonstrong #ringceremony #bannerraised… https://instagram.com/p/BwDD7y7BQT2/?utm_source=ig_twitter_share&igshid=cr6znzy43iu2…,https://pbs.twimg.com/profile_images/1658911993921773573/0G5muRMs_normal.jpg,No Video
3634,@arielle_WX,Arielle Whooley,9-Apr,"In honor of opening day at #Fenway for the champs @RedSox ... here is a flash back to my @boston25 intern days when I was lucky enough to take a trip to the park with the weather team. 

Let’s win is all again! #Bostonpride #champCity #winning #interndays #bostonstrong",https://pbs.twimg.com/profile_images/1169903995042689026/sVqIHsgX_normal.jpg,No Video
3635,@ExtremeAvocado_,Hunter Gordon,9-Apr,Is there a reset button for this year’s baseball season? I need my @RedSox to get it together! #BostonStrong #WeGottaRepeat,https://pbs.twimg.com/profile_images/1521304244099469312/39hDXIAn_normal.jpg,No Video
3636,@lovekeena17,MaryBeth Keena,9-Apr,Rough seats second row from the field!! Thank you @aubuchon89 for sharing  #RedSox #GreenMonster #OpeningDay2019 #BostonStrong #FenwayFunDay @ Fenway Park https://instagram.com/p/BwC7qfPgIhN/?utm_source=ig_twitter_share&igshid=1r8gyb6ztffn9…,https://pbs.twimg.com/profile_images/2261968776/image_normal.jpg,No Video
3637,@forward2me,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1701182642001960960/xfQYZLIM_normal.jpg,No Video
3638,@BBgunn42,No Name,9-Apr,@sportslogosnet As the @RedSox celebrate their Championship today can’t help but look back and think. #Boston has been the Greatest Sports City to live in since the turn of the Century. #BostonStrong,https://pbs.twimg.com/profile_images/1428338654167146505/JTpNaqsO_normal.jpg,No Video
3639,@MontielLuis,No Name,9-Apr,I found my @b_a_a_ outfit  #bostonstrong https://instagram.com/p/BwC4sQjhtT6aciR946Qq59NQdcmslKssYiAU4o0/?utm_source=ig_twitter_share&igshid=10206m6oj5z2t…,https://pbs.twimg.com/profile_images/1359903826824712192/HdNd3pcw_normal.jpg,No Video
3640,@rightshoevan,The Right Shoe,9-Apr,Check out the @bostonmarathon jacket colours through the years! Who's running this year? http://ow.ly/BKdH50pEsRI #RunVan #BostonStrong,https://pbs.twimg.com/profile_images/1653499903476387842/N5WcinMr_normal.jpg,No Video
3641,@f_fjay,No Name,9-Apr,Pretty awesome when your football team and baseball team celebrate winning championships on the same day #BostonStrong,https://pbs.twimg.com/profile_images/1705585663679004672/tTFSo8GX_normal.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1115675747245535235/pu/img/Z2zj86P9Tf2wKJle.jpg
3642,@MarkDoherty7,Mark Doherty,9-Apr,A Tradition unlike any other. The meeting of the trophies. Never gets old. Want so many more. #TitleTownUSA #BostonStrong,https://pbs.twimg.com/profile_images/1584588413004546048/zIgaJZKI_normal.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1115675452612448256/pu/img/51pFtO6bq3n1SkQo.jpg
3643,@bbourget300,Bryan Bourget,9-Apr,That was such a good ceremony for opening day.... City of Champions... So grateful! #BostonStrong #Redsox #Patriots,https://pbs.twimg.com/profile_images/1415065009298755584/N8p38smc_normal.jpg,No Video
3644,@RickWNDRS,No Name,9-Apr,Goosebumps. God damn I love my city! #BostonStrong,https://pbs.twimg.com/profile_images/1361171942770937856/MNbWZcnl_normal.jpg,No Video
3645,@colleen10964,No Name,9-Apr,Love seeing history @TheFreedomTrail #BostonStrong,https://pbs.twimg.com/profile_images/1518978113350213633/ILzsck12_normal.jpg,No Video
3646,@jughed,Jarrad Boyer,9-Apr,#BostonStrong Let’s Get Going http://bleacherreport.com/post/boston-red-sox/67d6796a-ab87-4d78-9998-aa66443a2ff2…,https://pbs.twimg.com/profile_images/811847860438335489/tAwCVEyq_normal.jpg,No Video
3647,@PaulRizzo28,No Name,9-Apr,"Way to go New England Champs! 




12 Championships in 17 years!
2002-2019
#BostonStrong",https://pbs.twimg.com/profile_images/1617204463395119105/ObTyBsGu_normal.jpg,No Video
3648,@RTheleman,No Name,9-Apr,"#bostonstrong #redsoxnation #mannybeingmanny #BigPapi
#worldchampions Had this day marked on the calendar, today sparks our new reality! We're the best, come and take it from us!",https://pbs.twimg.com/profile_images/1369154732246376450/WoUqGX35_normal.jpg,No Video
3649,@JaneLewis1215,Jane Lewis,9-Apr,Boston Red Sox 2019 Opening Day..#redsox #redsoxnation #bostonstrong #openingday #champions #ringceremony #fenway #lovethatdirtywater #baseballfanforever… https://instagram.com/janelewis1215/p/BwCvHAQAZPv/?utm_source=ig_twitter_share&igshid=1khickskj8uiv…,https://pbs.twimg.com/profile_images/648163009047609344/e-jW6S3I_normal.jpg,No Video
3650,@ejctown,𝔼𝕣𝕚𝕔 𝕁𝕠𝕙𝕟𝕤𝕠𝕟,9-Apr,We are here with r camera expertise &  #bostonstrong with @LANTELComm and @IBEW103 technicians !!!!! @LAntonellis103 @JBodio @necaboston,https://pbs.twimg.com/profile_images/1508199806191210502/_0mf_OI1_normal.jpg,No Video
3651,@rungirl1104,Lisa Wyman,9-Apr,"No matter what the weather will be on Marathon Monday, it’s still the perfect day to be a runner in Boston. Never take the Boston Marathon experience for granted. #boston2019 #bostonstrong #allinforboston",https://pbs.twimg.com/profile_images/1593369552938799108/wnM0LUye_normal.jpg,No Video
3652,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg,No Video
3653,@BostonCitySing,Boston City Singers,9-Apr,"Happy Opening Day for the Boston Red Sox! Check out our Dorchester Cantare Director, Stephen Buck, singing the National Anthem today with the Tanglewood Festival Chorus. #openingday #baseball #bostonstrong #bostoncitysingers #staffshoutout",https://pbs.twimg.com/profile_images/1166741240433532929/dXcr4clM_normal.jpg,No Video
3654,@ChallengeDfnder,Challenge Defender,8-Apr,My favorite female challenger is @CaraMariaMTV and my favorite male challenger is @TheOfficial_CT #teamboston #bostonstrong,https://pbs.twimg.com/profile_images/1237554969965821953/eAGy0edH_normal.jpg,https://pbs.twimg.com/tweet_video_thumb/D3rsWypWAAARcaY.jpg
3655,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1384641200603414530/Nq9iTLIE_normal.jpg,No Video
3656,@jeffhembury,Jeff Hembury,8-Apr,"And btw, pack for all weather conditions. And PS, don’t stress the weather. Can’t control that....run your best race #BostonStrong",https://pbs.twimg.com/profile_images/1240869259/blackpool-old-logo-1_normal.gif.jpg,No Video
3657,@JanSchoolcraft,Jan Schoolcraft,8-Apr,"Be inspired by the victims of the April 15, 2013 Boston Marathon bombing.  Look how strong they are, especially those who have come back to run again.  #BostonStrong #BeTheInspiration 

Thank you Gen and Jared 
@jarpad @nowandgenblog  You got this.",https://pbs.twimg.com/profile_images/1548085314136158209/1Ku-4aUR_normal.jpg,No Video
3658,@McKelvey_JD,No Name,8-Apr,Too bad he was a big part of their success and with everything he went through off the field before the season he will forever #bostonstrong,https://pbs.twimg.com/profile_images/1669051148005679104/mF4u3IkA_normal.jpg,No Video
3659,@Cathy_Vee,Cathy Vee,8-Apr,9M Boston is coming. But first #winteriscoming #motherrunner #unicorn #runner #marathoner #runhappy #runforlife #runeatrepeat #mommystrong #bostonstrong #warrior #nycruns… https://instagram.com/chirawanyc/p/BwBD5oyBpMm/?utm_source=ig_twitter_share&igshid=zn4r5vxoruo9…,https://pbs.twimg.com/profile_images/1432318734/DSCF4839_2_2_2_normal.JPG.jpg,No Video
3660,@courtneygodfrey,Courtney Godfrey,8-Apr,"There’s not a more appropriate event or location to mark this first. #BostonStrong
https://google.com/amp/s/www.boston.com/sports/boston-marathon/2019/04/08/boston-marathon-para-athlete-divisions-2020/amp…",https://pbs.twimg.com/profile_images/920704368822882304/cUjD8npE_normal.jpg,No Video
3661,@SemperFiFund,Semper Fis Fund,8-Apr,"We are one week away from the 2019 Boston Marathon!  
Lee Ann, a survivor of the 2013 Boston Marathon bombing, will be running to support the Semper Fi Fund! Read her inspiring story here: https://semperfifund.org/2019-boston-marathon-preview/… #semperfifund #bostonstrong #bostonmarathon",https://pbs.twimg.com/profile_images/1567566315480817664/_SXApIdd_normal.jpg,No Video
3662,@portman65,chris savage,8-Apr,I’ll be there represent bean town with out Bad Boys from Boston #bluearmy #bostonstrong,https://pbs.twimg.com/profile_images/3533227661/87720b652e021c91fac5ce23e4172fd4_normal.jpeg,No Video
3663,@XanderGOATaerts,Xander GOATaerts,8-Apr,Uses the #BostonStrong as a diss comeback. Classic scumbag Yankee fans https://t.co/TnZK1VgkdU,https://pbs.twimg.com/profile_images/1311533020348928000/cjibaz_d_normal.jpg,No Video
3665,@DaveShermanPT,Dave Sherman,8-Apr,Just one week away. So proud to be a part of this incredible event and medical team year after year. @BAA #BostonStrong #ATfamily #ATsAreHealthCare,https://pbs.twimg.com/profile_images/1369087660996853762/v9Dwfz5k_normal.jpg,No Video
3666,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg,No Video
3667,@thepauliewog,Paul Elwell,8-Apr,Camron will be cheering you on from @f1boston #bostonstrong #gralastrong,https://pbs.twimg.com/profile_images/777992669033328640/kFiEUOCG_normal.jpg,No Video
3668,@MilesAndTrials,No Name,8-Apr,Big recovery week as I get ready for my 4th @bostonmarathon thanks @kleanathlete #4thBoston #strongerthanMS #Kleanathlete #BostonStrong,https://pbs.twimg.com/profile_images/570711600764436480/Z6dzcZpb_normal.jpeg,No Video
3669,@cmancill1,Claire M,8-Apr,Boston will be the first major marathon to add a competitive Para Athletic Division https://bostonglobe.com/sports/2019/04/08/boston-marathon-blazes-progressive-trail-with-para-athletic-division/1WnO6BbWQss0uVlp8whV2J/story.html?event=event25… via @BostonGlobe @AdrianneHaslet Yes girl YES!! #BostonStrong,https://pbs.twimg.com/profile_images/1534181169880760320/_oMhMaG5_normal.jpg,No Video
3670,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1669708622316576772/nOnoAJqk_normal.jpg,https://pbs.twimg.com/amplify_video_thumb/1727975306621771776/img/ao_QnzRwhWrn2QBd.jpg
3671,@afterbuzztv,AfterBuzz TV,7-Apr,"Who saw last night after some jackass tackled Bret Hart during the #WWEHof that @undergaro ripped that “fan” out of the ring and @mariamenounos sprinted into the pack too, ready to kick someone’s butt? We officially have the most bad ass founders in the world. #BostonStrong #WWE",https://pbs.twimg.com/profile_images/1268362824499118081/c6tk9XLF_normal.jpg,No Video
3672,@caitrionataylor,Caitríona Taylor,7-Apr,You’ll be amazing!!! #bostonstrong,https://pbs.twimg.com/profile_images/1563538254279823363/oJC6mYvq_normal.jpg,No Video
3673,@BostonOrganics,Boston Organics,7-Apr,"It’s almost #MarathonMonday! If you’re running or cheering on runners in the @BostonMarathon, we have the best snacks to keep you fueled! Add dried nuts, breads + spreads, and fresh fruit to your next delivery. https://hubs.ly/H0g_6Sq0 #bostonstrong #finishline #bostonmarathon",https://pbs.twimg.com/profile_images/1273981128207142912/-OD6dFWn_normal.jpg,No Video
3674,@dirtywaterdc,DIRTY WATER,7-Apr,It starts Thursday night for the #bostonstrong #nhlbruins and the #allcaps #rockthered #stanleycupchampions #washingtoncapitals Bs fans will have game sound in the main bar while Caps… https://instagram.com/p/Bv9R4psh-Tc/?utm_source=ig_twitter_share&igshid=15ia8a2ozxlip…,https://pbs.twimg.com/profile_images/926128734993895424/kDVoA9bu_normal.jpg,No Video
3675,@irishcutman,Joseph Clifford,7-Apr,"#BOSTON #MASSACHUSETTS 
Walk abouts in a beautiful city! Blessed and privileged to have the opportunity to experience this beautiful town.
#Culture #History #BostonStrong #BostonIrish #Celts #Bruns #RedSox — in Boston https://facebook.com/100000124667713/posts/2585886874758776/…",https://pbs.twimg.com/profile_images/766253395393077248/0hUV3lwL_normal.jpg,No Video
3676,@ssHole@HumbleNotHubris,No Name,7-Apr,"I get this on a primal level.

#BostonStrong",https://pbs.twimg.com/profile_images/1719467669563285505/MW_6mZUP_normal.jpg,No Video
3677,@HushHarding,Playboy Hush,7-Apr,#BostonStrong ... HMU for GFX https://instagram.com/p/Bv72x_1Bx0T/?utm_source=ig_twitter_share&igshid=6oz35o0tgyct…,https://pbs.twimg.com/profile_images/1684771177602953217/3HH2WLur_normal.jpg,No Video
3678,@TweetThisBabe,No Name,6-Apr,Let's #GoRedSox #BeatTheDiamondbacks #BelieveInBoston #BostonStrong,https://pbs.twimg.com/profile_images/1258284383565479937/Z-8kom_Y_normal.jpg,No Video
3679,@tmurr555,Timothy Murray,6-Apr,I saw you #BostonStrong,https://pbs.twimg.com/profile_images/1715924419598573568/r0NBNh6O_normal.jpg,No Video
3680,@AshesSpread,Spread My Ashes Off Lansdowne,6-Apr,"@NESN 
I my Bearded brother's!!!
#BostonStrong",https://pbs.twimg.com/profile_images/1443486631655350276/xmMrz88c_normal.jpg,No Video
3681,@Cathy_Vee,Cathy Vee,6-Apr,5K Addicted.  #motherrunner #unicorn #runner #marathoner #runhappy #runforlife #runeatrepeat #mommystrong #bostonstrong #warrior #nycruns #newyorkstrong #runtoinspire #hshive… https://instagram.com/chirawanyc/p/Bv70e__Bfmf/?utm_source=ig_twitter_share&igshid=nj8ohuyncp52…,https://pbs.twimg.com/profile_images/1432318734/DSCF4839_2_2_2_normal.JPG.jpg,No Video
3682,@JulianneTutor,Julianne Tutor,6-Apr,The @RedSox are going to continue to do bad with the negative energy put out by everyone including their fans. How about we stop focusing on the negative and start supporting our team while they go thru this rough start. #RedSox #bostonstrong #RedSoxNation,https://pbs.twimg.com/profile_images/962402902286503937/t_uEvsCq_normal.jpg,No Video
3683,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1384641200603414530/Nq9iTLIE_normal.jpg,No Video
3684,@KitCat664,No Name,6-Apr,#bostonstrong though ,https://pbs.twimg.com/profile_images/884531832192151553/ew2HC7Il_normal.jpg,No Video
3685,@ckburgess13,Kim Burgess,6-Apr,"We went ALL OUT for Kids@orangetheory
#morelife #sweattogether #OTFsalemnh 
#BostonStrong #milesformiracles #BostonChildrensHospital
#BostonMarathon ",https://pbs.twimg.com/profile_images/2271685172/image_normal.jpg,No Video
3686,@Kodiva22,Christmas Elf,6-Apr,You got this  #bostonstrong,https://pbs.twimg.com/profile_images/1724057858730291200/3IZ4Mgoo_normal.jpg,No Video
3687,@Definitely_Cuff,Storytime Stiz,6-Apr,.@RyGraf Did I tell you when I was 'going to the bank' with Shane Luder? #BostonStrong,https://pbs.twimg.com/profile_images/968437752684359680/1W1Cx2Ty_normal.jpg,No Video
3690,@MagikFlameFire,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1665878022358966272/vnZy1FdV_normal.jpg,No Video
3691,@billyho179,No Name,6-Apr,I rather see u on WM then the axxess. Good luck from our home city Boston. #BostonStrong,https://pbs.twimg.com/profile_images/765049932172722176/gSvCom60_normal.jpg,No Video
3692,@ChadSilver14,Chad Silver,6-Apr,Beast Mode!!! Perfect time for the Playoffs. #Bleedgreen. #BostonStrong.,https://pbs.twimg.com/profile_images/1098858927830327296/taElTY6D_normal.jpg,No Video
3693,@Oakmont_SADD,Oakmont SADD,6-Apr,#BostonStrong Road Race!!!,https://pbs.twimg.com/profile_images/718648035656355840/QrHABrbK_normal.jpg,No Video
3694,@thepauliewog,Paul Elwell,6-Apr,Cameron is getting ready to race @f1boston  in his signed @KazGrala @RCRracing t-shirt! #bostonstrong #gralastrong,https://pbs.twimg.com/profile_images/777992669033328640/kFiEUOCG_normal.jpg,No Video
3695,@K2daT,No Name,6-Apr,What else was he supposed to say?!?! #bostonstrong,https://pbs.twimg.com/profile_images/1237694270863269890/rZo_5aXS_normal.jpg,No Video
3696,@1clonecommander,THE CLONE COMMANDER,6-Apr,New lids for the grape!! #chowdaheadz #bostonlife #bostonstrong #titletown https://instagram.com/p/Bv6Gkx4Am0z/?utm_source=ig_twitter_share&igshid=1wbcrjnwt9wtm…,https://pbs.twimg.com/profile_images/1171829055819321345/lJbWKeSX_normal.jpg,No Video
3697,@HipHopChef360,No Name,5-Apr,As G goes so do our @celtics I See you @gordonhayward #BostonStrong #CUsRise #AllAboutBanner18 #OneGameAtATime ,https://pbs.twimg.com/profile_images/1726872022905495552/C59ghY0r_normal.jpg,No Video
3698,@AdrianneHaslet,No Name,5-Apr,"Being challenged in life is inevitable. Being defeated is optional. Never forget how far you’ve come, or how hard you’ve worked, to get to where you are now! #bostonstrong",https://pbs.twimg.com/profile_images/1244635534821113863/kTTgQVoN_normal.jpg,No Video
3699,@DITOGAMESch,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1606272174599421952/-bf3eG_a_normal.jpg,No Video
3700,@BSmithStrong5,Boston Smith Strong,5-Apr,Boston has had almost 10 months of therapy. Dr.’s are forcing him to take a few weeks off. We are spending time with family and friends and doing some fun things. We will continue to post updates on his progress as they come. Please continue with prayers. #bostonstrong,https://pbs.twimg.com/profile_images/1012452154752323584/P034N6Xa_normal.jpg,No Video
3701,@MikeyB_Music,No Name,5-Apr,"My children are my greatest accomplishment! 
#ThaBfamily
#Familia
#BostonStroNG",https://pbs.twimg.com/profile_images/1399300142512193539/QV5d7oHR_normal.jpg,No Video
3702,@CharleneDestre1,Charlene Destrempe,5-Apr,Yessssss this is my first tear going to the marathon!! #bostonstrong #tedysteam,https://pbs.twimg.com/profile_images/836671372420067328/v5UvZFXL_normal.jpg,No Video
3703,@emaiuolo,Elizabeth Maiuolo,5-Apr,"#BOSTONMARATHON #racestrategy ready, set, GO!  http://runningandthecity.com/2014/03/25/boston-marathon-race-strategy/… #bostonmarathon2019 #boston2019 #BostonStrong",https://pbs.twimg.com/profile_images/423364788/6571_117082583050_759913050_2291794_5976859_n_normal.jpg,No Video
3704,@OnyxBoox,ONYX BOOX,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1519004251166552065/aKPcSfUl_normal.jpg,No Video
3705,@NinjaCoach_J,No Name,4-Apr,"Workout #1 today brought to you by resistance bands. 
#ResistanceBands #Fitness #Strength #PalmBeach #BostonStrong #BostonBoy #MartialArtsConditioning @ Palm Beach Gardens, Florida https://instagram.com/p/Bv11taFF06k/?utm_source=ig_twitter_share&igshid=16f4pu6ii0lsd…",https://pbs.twimg.com/profile_images/1609938019884187652/kPH2XEJz_normal.jpg,No Video
3706,@tom_news2,tom von ct,4-Apr,#BostonStrong lets be careful out there,https://pbs.twimg.com/profile_images/822490171471958017/GzvJhVGs_normal.jpg,No Video
3707,@hollylynrup,Holly Lyn,4-Apr,New tattoo inspiration.. #Bostonstrong,https://pbs.twimg.com/profile_images/1655983851230081025/dmem2WCU_normal.jpg,No Video
3708,@babsplace1,No Name,4-Apr,@RepRichardNeal Thank you Sir! Your a great job! I’m very proud of you! #BostonStrong,https://pbs.twimg.com/profile_images/725298181991501824/8V6BiCKl_normal.jpg,No Video
3709,@fritzglc,No Name,4-Apr,"Woohoo! Nice comeback win, @RedSox #DirtyWater #dodamage #bostonstrong #Believe",https://pbs.twimg.com/profile_images/1553899204497575941/exoQyjG9_normal.jpg,No Video
3710,@TheGoatMarks,Dominic Marks,4-Apr,MOOKIE FUCKKKINGG BETTTTSSSSS #BostonStrong #RedSox,https://pbs.twimg.com/profile_images/1514610375647379460/H6R73jyt_normal.jpg,No Video
3711,@GHTBL1929,Greater Hartford Twilight Baseball League,3-Apr,"Heartwarming story from @KMillar15, @davidortiz and their little buddy, Maverick. #redsoxnation #bostonstrong",https://pbs.twimg.com/profile_images/1465423267582386177/r0Up4x3s_normal.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1113631626108575744/pu/img/NZnEzsJsNuYTIVGw.jpg
3712,@softball_acs,ACS softball,3-Apr,Lol people that’s cause your watching the WRONG team! #BostonStrong here! !!,https://pbs.twimg.com/profile_images/847874929974546432/qkThU5C-_normal.jpg,No Video
3713,@enterprizesport,EnterPRIZE Sports,3-Apr,"FREE PICKS:

Chicago Bulls  +10.5

Boston Red Sox  (ML)

#Boston #RedSox #Chicago #Bulls #MLB #NBA #NHL #MarchMadness #BTC #SportsBetting #AAF #NFL #Bovada #MyBookie #DFS #DraftKings #FanDuel #BostonStrong #Harper #Retweet",https://pbs.twimg.com/profile_images/1441184696482762753/c19H9Nra_normal.jpg,No Video
3714,@ft_content,FT Partner Content,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/966292403530489856/9YWIrY5r_normal.jpg,No Video
3715,@Productogy,No Name,3-Apr,@BostonLogan and #FinancialDistrict. Bird’s eye view from take off today afternoon #ShotonIphone . This view is #Boss. #BostonStrong. Couple of weeks from now @Cognizant will showcase #LabInsights @bioitworld #BioIT19 - right here !,https://pbs.twimg.com/profile_images/822067224873734144/P6VWc0Nm_normal.jpg,No Video
3716,@Nikki8137,𝓃𝒾𝒸𝑜𝓁𝑒 𝓌𝑜𝓁𝑒𝓃𝓈𝓀𝓎,3-Apr,"Damn right I do!!
Been a fan of @TrueKofi since day #1 & still going strong.
Can’t wait 4 my proud #Boston guy to be our NEW @WWE Heavyweight Champion making the @CityOfBoston more proud of their native son & deliver us ANOTHER TITLE!!
#KofiMania #WresteMania #BostonStrong ",https://pbs.twimg.com/profile_images/1725526237538377728/yxaEPCjm_normal.jpg,https://pbs.twimg.com/tweet_video_thumb/D3P9tuQWwAA0Nzj.jpg
